course_id,city_id,course,street,address,zip_code,phone,hole,architect,year_built,public_private,guest_policy,credit_card,golf_season,range,rental_club,pro_in_House,metal_spikes_okay,weekday,weekend,tee_time_welcomed,rental_cart_available,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga,lng,lat,state_id,city_title,city_count,city_slug,state,state_count,state_slug,c_city,city
9213,4604,Roxiticus Golf Club,Bliss Rd,"Mendham, New Jersey 07945",07945,(973) 543-4017,18,Hal Purdy,1965,Private,Closed,None,Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$$,$$,Yes,Yes,70,6438,124,71.30,70,6082,121,69.60,70,5413,122,71.60,,,31,Mendham,2,mendham,New Jersey,290,newjersey,Mendham,Mendham
9214,4605,Navesink Country Club,50 Luffburrow Ln,"Middletown, New Jersey 07748",07748,(732) 842-3111,18,Hal Purdy,1964,Private,Closed,None,year round,Yes,Yes,Yes,No,$,$,No,Yes,72,6707,128,72.50,72,6465,126,71.50,73,5850,120,69.00,,,31,Middletown,1,middletown,New Jersey,290,newjersey,Middletown,Middletown
9215,4606,Oak Hill Golf Club,15 Fernwood Rd,"Milford, New Jersey 08848",08848,(908) 995-2285,18,,1964,Private,Reciprocal,None,Open: 3/01 Closed: 12/23,Yes,Yes,Yes,No,$,$,No,Yes,72,6648,122,71.20,72,6409,120,70.00,72,5732,126,72.80,,,31,Milford,1,milford,New Jersey,290,newjersey,Milford,Milford
9216,4607,Charleston Springs Golf Course,193 Sweetmans Ln,"Millstone Township, New Jersey 07726",07726,(732) 409-7227,18,Mark Mungeam,1999,Public,Open,"VISA, MasterCard Welcomed",Open: 4/15 Closed: 12/23,No,Yes,Yes,No,$$,$$,No,Yes,72,7018,125,73.10,72,6236,121,70.30,72,5143,119,69.40,,,31,Millstone Township,1,millstonetownship,New Jersey,290,newjersey,Millstone Township,Millstone Township
9217,4608,Bowling Green Golf & Tennis Club,53 Schoolhouse Rd,"Milton, New Jersey 07438",07438,(973) 697-8688,18,Geoffrey Cornish,1967,Semi-Private,Open,"VISA, MasterCard, Amex Welcomed",Open: 4/01 Closed: 12/01,Yes,No,Yes,No,$,$$,Yes,Yes,72,6689,131,72.90,72,6224,127,70.80,72,4966,122,69.40,,,31,Milton,1,milton,New Jersey,290,newjersey,Milton,Milton
9219,4609,Rossmoor Golf Course,Rossmoor,"Monroe Township, New Jersey 08831",08831,(609) 655-3182,18,,,Private,Reciprocal,None,year round,Yes,Yes,Yes,No,$,$,No,Yes,72,6270,117,70.20,72,5744,114,67.70,72,5290,116,70.50,,,31,Monroe Township,2,monroetownship,New Jersey,290,newjersey,Monroe Township,Monroe Township
9220,4610,Highpoint Country Club,342 Shore Dr,"Montague, New Jersey 08800",08800,(973) 293-3282,18,Gerald C. Roby,1974,Semi-Private,Open,None,year round,Yes,Yes,Yes,Yes,$,$$,Yes,Included in fee,73,6783,128,73.30,73,6326,126,71.60,73,5355,120,70.00,,,31,Montague,2,montague,New Jersey,290,newjersey,Montague,Montague
9222,4611,Laurel Creek Country Club,701 Centerton Rd,"Moorestown, New Jersey 08054",08054,(856) 234-7663,18,Arnold Palmer,1988,Private,Closed,None,year round,Yes,No,Yes,Yes,$$$,$$$,Yes,Included in fee,71,6917,133,73.50,71,6712,130,72.50,72,5592,126,71.90,,,31,Moorestown,3,moorestown,New Jersey,290,newjersey,Moorestown,Moorestown
9224,4611,Willow Brook Country Club,4310 Bridgeboro Rd,"Moorestown, New Jersey 08057",08057,(856) 461-0131,18,,,Semi-Private,Open,"VISA, MasterCard Welcomed",year round,Yes,Yes,Yes,No,$,$,Yes,Yes,72,6488,125,71.20,72,6204,118,69.90,72,5003,110,68.30,,,31,Moorestown,3,moorestown,New Jersey,290,newjersey,Moorestown,Moorestown
9226,4612,Spring Brook Country Club,9 Spring Brook Rd,"Morristown, New Jersey 07960",07960,(973) 538-7959,18,,1921,Private,Reciprocal,None,Open: 4/01 Closed: 10/19,Yes,Yes,Yes,No,$,$$,Yes,Yes,70,6504,130,72.60,70,6252,128,71.40,72,5398,126,72.50,,,31,Morristown,2,morristown,New Jersey,290,newjersey,Morristown,Morristown
9228,4613,Burlington Country Club,170 Burrs Rd,"Mount Holly, New Jersey 08060",08060,(609) 267-1887,18,Alex Findlay,1929,Private,Closed,None,year round,Yes,Yes,Yes,No,$,$,No,Yes,70,6208,121,69.70,70,5902,117,68.40,71,5244,116,70.30,,,31,Mount Holly,2,mountholly,New Jersey,290,newjersey,Mount Holly,Mount Holly
9229,4614,White/Red at Ramblewood Country Club,200 Country Club Pkwy,"Mount Laurel, New Jersey 08054",08054,(856) 235-2118,18,Ed Ault,1962,Public,Open,"VISA, MasterCard Welcomed",year round,No,Yes,Yes,No,$,$,Yes,Yes,72,6883,130,72.90,72,6498,127,71.30,74,5741,128,72.70,,,31,Mount Laurel,3,mountlaurel,New Jersey,290,newjersey,Mount Laurel,Mount Laurel
9230,4614,Red/Blue at Ramblewood Country Club,200 Country Club Pkwy,"Mount Laurel, New Jersey 08054",08054,(856) 235-2118,18,Ed Ault,1962,Public,Open,"VISA, MasterCard Welcomed",year round,No,Yes,Yes,No,$,$,Yes,Yes,72,6723,130,72.10,72,6289,126,70.30,73,5499,126,71.40,,,31,Mount Laurel,3,mountlaurel,New Jersey,290,newjersey,Mount Laurel,Mount Laurel
9231,4614,White/Blue at Ramblewood Country Club,200 Country Club Pkwy,"Mount Laurel, New Jersey 08054",08054,(856) 235-2118,18,Ed Ault,1962,Public,Open,"VISA, MasterCard Welcomed",year round,No,Yes,Yes,No,$,$,Yes,Yes,72,6624,129,71.10,72,6213,125,69.60,73,5308,123,70.10,,,31,Mount Laurel,3,mountlaurel,New Jersey,290,newjersey,Mount Laurel,Mount Laurel
9233,4616,Jumping Brook Country Club,210 Jumping Brook Rd,"Neptune, New Jersey 07753",07753,(732) 922-6140,18,Willard Wilkinson,1925,Semi-Private,Open,"VISA, MasterCard, Amex Welcomed",year round,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6674,122,71.40,72,6269,118,69.60,72,5278,118,71.20,,,31,Neptune,3,neptune,New Jersey,290,newjersey,Neptune,Neptune
9234,4616,Shark River Golf Course,320 Old Corlies Ave,"Neptune, New Jersey 07753",07753,(732) 922-4141,18,Joseph Scotty I'Anson,1900,Public,Open,None,year round,Yes,Yes,No,No,$,$,Yes,Yes,71,6194,112,68.90,71,6010,110,67.80,71,5555,116,71.30,,,31,Neptune,3,neptune,New Jersey,290,newjersey,Neptune,Neptune
9237,4618,Newton Country Club,25 Club Rd,"Newton, New Jersey 07860",07860,(973) 383-9394,18,,1909,Private,Reciprocal,None,Open: 4/01 Closed: 11/01,Yes,No,Yes,No,$,$,No,Yes,70,6295,125,70.30,70,6043,123,69.20,71,5181,127,71.80,,,31,Newton,2,newton,New Jersey,290,newjersey,Newton,Newton
9238,4618,Rolling Greens Golf Club,214 Newton Sparta Rd,"Newton, New Jersey 07860",07860,(973) 383-3082,18,Nicholas Psiahas,1970,Public,Open,"VISA, MasterCard Welcomed",year round,No,Yes,Yes,No,$,$,Yes,Yes,65,5189,110,64.80,65,4679,101,62.10,67,3988,98,62.10,,,31,Newton,2,newton,New Jersey,290,newjersey,Newton,Newton
9239,4619,Greenbrook Country Club,100 W Greenbrook Rd,"North Caldwell, New Jersey 07006",07006,(973) 228-1800,18,,1930,Private,Reciprocal,None,Open: 3/01 Closed: 12/01,Yes,No,Yes,No,,,Yes,Included in fee,71,6548,124,71.90,71,6306,122,70.90,74,5792,130,74.00,,,31,North Caldwell,1,northcaldwell,New Jersey,290,newjersey,North Caldwell,North Caldwell
9240,4620,Atlantic City Country Club,Shore Rd & Leo Fraser Dr,"Northfield, New Jersey 08225",08225,(609) 641-7575,18,William S. Flynn,1897,Private,Closed,"VISA, MasterCard, Amex Welcomed",year round,Yes,No,Yes,Yes,$$,$$,Yes,Yes,70,6494,128,72.00,70,6117,124,70.10,70,5302,125,71.40,,,31,Northfield,1,northfield,New Jersey,290,newjersey,Northfield,Northfield
9242,4622,Glenwood Country Club,US Hwy 9 & Fairway Ln,"Old Bridge, New Jersey 08857",08857,(732) 607-2582,18,,1962,Private,Reciprocal,"VISA, MasterCard, Amex, Discover Welcomed",Open: 3/15 Closed: 12/15,Yes,No,Yes,No,$,$,Yes,Yes,72,6928,130,73.50,72,6448,125,71.30,74,5290,120,70.80,,,31,Old Bridge,1,oldbridge,New Jersey,290,newjersey,Old Bridge,Old Bridge
9244,4624,Hackensack Golf Club,Soldier Hill Rd,"Oradell, New Jersey 07649",07649,(201) 261-5505,18,Charles Banks,1899,Private,Closed,None,Open: 4/01 Closed: 11/01,Yes,No,Yes,No,$,$$,No,Yes,72,6934,130,73.10,72,6638,125,71.50,74,5670,122,72.80,,,31,Oradell,1,oradell,New Jersey,290,newjersey,Oradell,Oradell
9245,4625,Arcola Country Club,Route 4 & Paramus Rd,"Paramus, New Jersey 07653",07653,(201) 843-9800,18,Herbert H. Barker & Harry Auchterlonie,1909,Private,Closed,None,year round,Yes,No,Yes,No,,,No,Yes,72,6844,127,72.80,72,6525,125,71.40,74,5904,126,74.10,,,31,Paramus,6,paramus,New Jersey,290,newjersey,Paramus,Paramus
9247,4625,Paramus Golf Course,314 Paramus Rd,"Paramus, New Jersey 07652",07652,(201) 447-6079,18,,,Public,Open,None,year round,No,Yes,Yes,Yes,$,$,Yes,Yes,71,6173,118,69.40,71,5724,115,68.60,75,4703,115,69.50,,,31,Paramus,6,paramus,New Jersey,290,newjersey,Paramus,Paramus
9248,4625,"East/Center at Ridgewood Country Club, The",96 W Midland Ave,"Paramus, New Jersey 07652",07652,(201) 599-3925,18,A. W. Tillinghast,1929,Private,Closed,None,year round,Yes,Yes,Yes,No,$$,$$,No,Yes,71,6749,136,73.10,71,6415,133,71.50,74,6000,135,75.90,,,31,Paramus,6,paramus,New Jersey,290,newjersey,Paramus,Paramus
9249,4625,"Center/West at Ridgewood Country Club, The",96 W Midland Ave,"Paramus, New Jersey 07652",07652,(201) 599-3925,18,A. W. Tillinghast,1929,Private,Closed,None,year round,Yes,Yes,Yes,No,$$,$$,No,Yes,72,6879,138,73.60,72,6538,135,72.00,74,5910,135,74.90,,,31,Paramus,6,paramus,New Jersey,290,newjersey,Paramus,Paramus
9250,4625,"West/East at Ridgewood Country Club, The",96 W Midland Ave,"Paramus, New Jersey 07652",07652,(201) 599-3925,18,A. W. Tillinghast,1929,Private,Closed,None,year round,Yes,Yes,Yes,No,$$,$$,No,Yes,71,6938,139,73.70,71,6539,135,71.90,74,5992,134,75.10,,,31,Paramus,6,paramus,New Jersey,290,newjersey,Paramus,Paramus
9252,4627,Pennsauken Country Club,3800 Haddonfield Rd,"Pennsauken, New Jersey 08109",08109,(856) 662-4961,18,,1932,Semi-Private,Open,"VISA, MasterCard Welcomed",year round,No,Yes,Yes,Yes,$,$,Yes,Yes,70,5959,119,68.10,70,5673,117,66.60,70,4926,111,67.90,,,31,Pennsauken,1,pennsauken,New Jersey,290,newjersey,Pennsauken,Pennsauken
9253,4628,Harkers Hollow Golf Club,950 Uniontown Rd,"Phillipsburg, New Jersey 08865",08865,(908) 859-0448,18,Robert White,1929,Private,Reciprocal,None,year round,Yes,Yes,Yes,No,$,$$,Yes,Included in fee,70,6551,126,71.70,70,6361,124,70.80,72,5681,128,72.70,,,31,Phillipsburg,1,phillipsburg,New Jersey,290,newjersey,Phillipsburg,Phillipsburg
9254,4629,Picatinny Golf Club,Building 121-b,"Picatinny Arsenal, New Jersey 07806",07806,(973) 989-2466,18,Military Personnel,1928,Military,Closed,"VISA, MasterCard, Amex Welcomed",Open: 3/01 Closed: 12/01,No,Yes,Yes,No,$,$,Yes,Yes,72,6816,120,72.80,72,6600,118,71.80,72,5430,116,71.40,,,31,Picatinny Arsenal,1,picatinnyarsenal,New Jersey,290,newjersey,Picatinny Arsenal,Picatinny Arsenal
9256,4631,Rutgers University Golf Course,777 Hoes Ln,"Piscataway, New Jersey 08854",08854,(732) 445-2631,18,,,Public,Open,None,Open: 3/01 Closed: 12/24,No,No,Yes,No,$,$,Yes,Yes,71,6337,115,69.90,71,6034,112,68.30,72,5461,116,71.30,,,31,Piscataway,1,piscataway,New Jersey,290,newjersey,Piscataway,Piscataway
9257,4632,Plainfield Country Club,1591 Woodland Ave,"Plainfield, New Jersey 07061",07061,(908) 757-1800,18,Donald Ross,1920,Private,Closed,None,Open: 4/01 Closed: 11/01,Yes,Yes,Yes,No,$,$,No,Yes,72,6865,136,73.60,72,6504,132,72.00,74,5747,135,74.30,,,31,Plainfield,2,plainfield,New Jersey,290,newjersey,Plainfield,Plainfield
9259,4633,Princeton Meadows Golf & Country Club,70 Hunters Glen Dr,"Plainsboro, New Jersey 08536",08536,(609) 799-4000,18,Joe Finger,1972,Public,Open,"VISA, MasterCard, Amex Welcomed",year round,No,Yes,Yes,No,$$,$$,Yes,Yes,70,6277,121,70.30,70,6027,118,68.70,70,4762,122,71.50,,,31,Plainsboro,1,plainsboro,New Jersey,290,newjersey,Plainsboro,Plainsboro
9263,4635,Springdale Golf Club,26 College Rd W,"Princeton, New Jersey 08540",08540,(609) 924-3198,18,Gerald Lambert,1928,Private,Reciprocal,None,year round,Yes,No,Yes,No,$$,$$,Yes,Yes,71,6380,128,70.80,71,6017,125,69.20,72,5655,125,72.50,,,31,Princeton,4,princeton,New Jersey,290,newjersey,Princeton,Princeton
9266,4637,Copper Hill Country Club,100 Copper Hill Rd,"Ringoes, New Jersey 08551",08551,(908) 782-4455,18,,,Private,Reciprocal,None,Open: 3/01 Closed: 12/30,Yes,Yes,Yes,No,$,$$,No,Yes,72,6517,128,71.50,72,6204,125,70.10,73,5196,119,70.10,,,31,Ringoes,2,ringoes,New Jersey,290,newjersey,Ringoes,Ringoes
9268,4638,Riverton Country Club,1416 Highland Ave,"Riverton, New Jersey 08077",08077,(856) 829-1919,18,Donald Ross,1900,Private,Closed,None,year round,Yes,No,Yes,No,$$,$$,No,Yes,71,6490,123,70.70,71,6235,120,69.70,73,5686,131,73.50,,,31,Riverton,1,riverton,New Jersey,290,newjersey,Riverton,Riverton
9269,4639,White/Red at Edgewood Country Club,449 River Vale Rd,"River Vale, New Jersey 07675",07675,(201) 666-1200,18,,1948,Private,Closed,None,Open: 3/15 Closed: 11/01,Yes,Yes,Yes,No,$,$,No,Yes,72,6601,123,71.30,72,6241,119,69.60,74,5736,123,72.70,,,31,River Vale,5,rivervale,New Jersey,290,newjersey,River Vale,River Vale
9270,4639,River Vale Country Club,660 River Vale Rd,"River Vale, New Jersey 07675",07675,(201) 391-2300,18,Orrin E. Smith,1931,Public,Open,"VISA, MasterCard, Amex Welcomed",year round,Yes,Yes,No,No,$$,$$,Yes,Included in fee,72,6410,127,71.30,72,6130,124,69.90,74,5404,124,71.30,,,31,River Vale,5,rivervale,New Jersey,290,newjersey,River Vale,River Vale
9271,4639,Valley Brook Golf Club,15 Rivervale Rd,"River Vale, New Jersey 07675",07675,(201) 664-5886,18,"John Handwerg, Jr.",1943,Public,Open,"VISA, MasterCard, Amex Welcomed",year round,Yes,Yes,Yes,No,$,$$,Yes,Yes,71,6287,122,70.90,71,5991,119,68.90,71,5067,117,68.90,,,31,River Vale,5,rivervale,New Jersey,290,newjersey,River Vale,River Vale
9272,4639,Red/Blue at Edgewood Country Club,449 River Vale Rd,"River Vale, New Jersey 07675",07675,(201) 666-1200,18,,1948,Private,Closed,None,Open: 3/15 Closed: 11/01,Yes,Yes,Yes,No,$,$,No,Yes,71,6402,122,70.60,71,5964,117,68.60,72,5374,119,71.50,,,31,River Vale,5,rivervale,New Jersey,290,newjersey,River Vale,River Vale
9273,4639,Blue/White at Edgewood Country Club,449 River Vale Rd,"River Vale, New Jersey 07675",07675,(201) 666-1200,18,,1948,Private,Closed,None,Open: 3/15 Closed: 11/01,Yes,Yes,Yes,No,$,$,No,Yes,71,6367,124,70.40,71,5995,118,68.60,72,5384,120,71.40,,,31,River Vale,5,rivervale,New Jersey,290,newjersey,River Vale,River Vale
9275,4640,Miry Run Country Club,106-B Sharon Rd,"Robbinsville, New Jersey 08691",08691,(609) 259-1010,18,,1964,Semi-Private,Open,None,year round,Yes,No,Yes,Yes,$,$,Yes,Yes,72,6849,116,71.90,72,6578,114,70.70,73,5802,117,72.30,,,31,Robbinsville,1,robbinsville,New Jersey,290,newjersey,Robbinsville,Robbinsville
9281,4645,Rumson Golf Club,163 Rumson Rd,"Rumson, New Jersey 07760",07760,(732) 842-2885,18,Herbert H. Burks,1910,Private,Closed,None,year round,Yes,Yes,Yes,No,,,No,Yes,71,6617,121,71.50,71,6302,118,71.10,74,5682,124,72.80,,,31,Rumson,1,rumson,New Jersey,290,newjersey,Rumson,Rumson
9283,4646,Willow Oaks/Pin Oaks at Ron Jaworski Wild Oaks Country Club,75 Wild Oaks Dr,"Salem, New Jersey 08079",08079,(856) 935-0705,18,Joe Hassley,1972,Public,Open,"VISA, MasterCard Welcomed",year round,No,Yes,No,Yes,$,$,Yes,Included in fee,72,6633,122,71.80,72,6396,120,70.70,72,5360,119,71.10,,,31,Salem,4,salem,New Jersey,290,newjersey,Salem,Salem
9284,4646,White Cedar/Pin Oaks at Ron Jaworski Wild Oaks Country Club,75 Wild Oaks Dr,"Salem, New Jersey 08079",08079,(856) 935-0705,18,Joe Hassley,1972,Public,Open,"VISA, MasterCard Welcomed",year round,No,Yes,No,Yes,$,$,Yes,Included in fee,72,6505,125,71.40,72,6267,122,70.20,72,5336,119,71.00,,,31,Salem,4,salem,New Jersey,290,newjersey,Salem,Salem
9285,4646,White Cedar/Willow Oaks at Ron Jaworski Wild Oaks Country Club,75 Wild Oaks Dr,"Salem, New Jersey 08079",08079,(856) 935-0705,18,Joe Hassley,1982,Public,Open,"VISA, MasterCard Welcomed",year round,No,Yes,No,Yes,$,$,Yes,Included in fee,72,6726,126,72.10,72,6455,124,71.00,72,5322,118,71.40,,,31,Salem,4,salem,New Jersey,290,newjersey,Salem,Salem
9286,4647,Ash Brook Golf Course,1210 Raritan Rd,"Scotch Plains, New Jersey 07076",07076,(908) 756-0414,18,Alfred H. Tull,1951,Public,Open,None,year round,No,No,Yes,No,$,$,Yes,Yes,72,6916,121,73.40,72,6373,115,70.70,73,5705,118,72.80,,,31,Scotch Plains,3,scotchplains,New Jersey,290,newjersey,Scotch Plains,Scotch Plains
9287,4647,Shackamaxon Golf & Country Club,1607 Shackamaxon Dr,"Scotch Plains, New Jersey 07076",07076,(908) 233-3989,18,A. W. Tillinghast,1917,Private,Reciprocal,Amex Welcomed,Open: 3/01 Closed: 12/01,Yes,No,Yes,No,$,$,Yes,Yes,72,6603,128,72.30,72,6315,126,71.40,73,5347,123,73.40,,,31,Scotch Plains,3,scotchplains,New Jersey,290,newjersey,Scotch Plains,Scotch Plains
9289,4648,Maple Ridge Golf Club,Woodbury & Glassboro Rd,"Sewell, New Jersey 08080",08080,(856) 468-3542,18,,1964,Public,Open,"VISA, MasterCard, Amex Welcomed",year round,No,Yes,No,Yes,$,$,Yes,Yes,71,6376,130,71.30,71,6071,128,70.00,71,5210,125,71.20,,,31,Sewell,2,sewell,New Jersey,290,newjersey,Sewell,Sewell
9290,4648,Pitman Golf Course,501 Pitman Rd,"Sewell, New Jersey 08080",08080,(856) 589-6688,18,Alex Findlay,1927,Public,Open,None,year round,Yes,No,Yes,No,$,$,Yes,Yes,70,6125,113,68.40,70,5694,109,66.40,73,4942,106,67.90,,,31,Sewell,2,sewell,New Jersey,290,newjersey,Sewell,Sewell
9293,4650,Freeway Golf Course,1858 Sicklerville Rd,"Sicklerville, New Jersey 08081",08081,(856) 227-1115,18,,,Public,Open,"VISA, MasterCard Welcomed",year round,Yes,No,Yes,No,$,$,Yes,Yes,72,6536,111,73.60,72,6151,107,70.30,75,5395,115,73.40,,,31,Sicklerville,1,sicklerville,New Jersey,290,newjersey,Sicklerville,Sicklerville
9294,4651,"Bedens Brook Club, The",Rolling Hill Rd,"Skillman, New Jersey 08558",08558,(609) 466-3063,18,Dick Wilson,1964,Private,Closed,None,Open: 4/01 Closed: 11/30,Yes,No,Yes,No,$,$$,No,Yes,72,6786,134,73.20,72,6479,131,71.90,73,5571,126,72.60,,,31,Skillman,2,skillman,New Jersey,290,newjersey,Skillman,Skillman
9295,4651,Cherry Valley Country Club,133 Country Club Dr,"Skillman, New Jersey 08558",08558,(609) 466-4464,18,Rees Jones,1991,Private,Closed,None,year round,Yes,No,Yes,No,$,$$,Yes,Yes,72,6930,126,72.00,72,6316,123,70.50,72,5575,126,72.00,,,31,Skillman,2,skillman,New Jersey,290,newjersey,Skillman,Skillman
9296,4652,Spooky Brook Golf Course,582 Elizabeth Ave,"Somerset, New Jersey 08873",08873,(732) 873-2242,18,Ed Ault,1970,Public,Open,None,year round,Yes,Yes,No,No,$,$,Yes,Yes,71,6612,121,71.00,71,6280,118,69.50,72,5381,122,70.80,,,31,Somerset,3,somerset,New Jersey,290,newjersey,Somerset,Somerset
9297,4652,Quail Brook Golf Course,625 New Brunswick Rd,"Somerset, New Jersey 08873",08873,(732) 560-9528,18,Ed Ault,1982,Public,Open,"VISA, MasterCard, Amex Welcomed",Open: 3/15 Closed: 12/01,Yes,Yes,No,No,$,$,Yes,Yes,71,6617,123,71.40,71,6038,118,68.90,72,5385,119,70.90,,,31,Somerset,3,somerset,New Jersey,290,newjersey,Somerset,Somerset
9299,4653,Greate Bay Golf Club,901 Mays Landing Rd,"Somers Point, New Jersey 08244",08244,(609) 927-0066,18,"Willie Park, Jr.",1921,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,Yes,$,$$,Yes,Included in fee,70,6705,127,72.00,70,6315,124,70.00,70,5349,122,71.90,,,31,Somers Point,1,somerspoint,New Jersey,290,newjersey,Somers Point,Somers Point
9300,4654,Fox Hollow Golf Course,59 Fox Chase Run,"Somerville, New Jersey 08876",08876,(908) 526-0010,18,Hal Purdy,1962,Private,Reciprocal,"VISA, MasterCard, Amex Welcomed",year round,Yes,Yes,Yes,Yes,$$,$$,Yes,Yes,70,6326,119,70.50,70,6109,117,69.70,72,5329,119,72.00,,,31,Somerville,1,somerville,New Jersey,290,newjersey,Somerville,Somerville
9301,4655,Lake Mohawk Golf Club,471 W Shore Trl,"Sparta, New Jersey 07871",07871,(973) 729-6466,18,Duer Irving Sewall,1928,Private,Closed,None,Open: 4/01 Closed: 11/30,Yes,Yes,Yes,No,$,$$,No,Yes,70,6280,125,71.30,70,6020,123,70.10,74,5467,127,72.90,,,31,Sparta,1,sparta,New Jersey,290,newjersey,Sparta,Sparta
9302,4656,Lower at Baltusrol Golf Club,Shunpike Rd,"Springfield, New Jersey 07081",07081,(973) 376-5160,18,A. W. Tillinghast,1922,Private,Closed,None,Open: 4/15 Closed: 10/15,Yes,Yes,Yes,No,$$,$$,No,Yes,72,7221,139,75.50,72,6637,133,72.50,75,5963,134,75.80,,,31,Springfield,2,springfield,New Jersey,290,newjersey,Springfield,Springfield
9303,4656,Upper at Baltusrol Golf Club,Shunpike Rd,"Springfield, New Jersey 07081",07081,(973) 376-5160,18,A. W. Tillinghast,1922,Private,Closed,None,Open: 4/15 Closed: 10/15,Yes,Yes,Yes,No,$$,$$,No,Yes,72,6975,135,74.20,72,6469,132,71.60,73,5895,133,74.80,,,31,Springfield,2,springfield,New Jersey,290,newjersey,Springfield,Springfield
9304,4657,Spring Lake Golf Club,Warren Ave,"Spring Lake Heights, New Jersey 07762",07762,(732) 449-7185,18,"George C. Thomas, Jr.",1910,Private,Closed,None,year round,Yes,No,Yes,No,$,$$,Yes,Yes,72,6364,122,71.00,72,6178,120,70.10,72,5544,123,72.30,,,31,Spring Lake Heights,1,springlakeheights,New Jersey,290,newjersey,Spring Lake Heights,Spring Lake Heights
9306,4659,East at Roycebrook Golf Club,201 Hamilton Rd,"Summerville, New Jersey 08876",08876,(908) 904-4785,18,Steve Smyers,1998,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,6983,131,73.40,72,6474,126,71.10,72,5014,115,69.20,,,31,Summerville,2,summerville,New Jersey,290,newjersey,Summerville,Summerville
9307,4659,West at Roycebrook Golf Club,201 Hamilton Rd,"Summerville, New Jersey 08876",08876,(908) 904-4785,18,Steve Smyers,1998,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$$,$$,Yes,Included in fee,72,7158,132,73.90,72,6846,129,72.50,72,5366,118,70.90,,,31,Summerville,2,summerville,New Jersey,290,newjersey,Summerville,Summerville
9308,4660,North at Canoe Brook Country Club,1108 Morris Tnpk,"Summit, New Jersey 07902",07902,(908) 277-2683,18,Alfred H. Tull,1949,Private,Closed,None,year round,Yes,Yes,Yes,No,$,$,No,Yes,72,6591,135,72.30,72,6229,131,70.70,73,5775,126,72.90,,,31,Summit,2,summit,New Jersey,290,newjersey,Summit,Summit
9309,4660,South at Canoe Brook Country Club,1108 Morris Tnpk,"Summit, New Jersey 07902",07902,(908) 277-2683,18,C. H. Alison,1924,Private,Closed,None,year round,Yes,Yes,Yes,No,$,$,No,Yes,72,6691,133,73.20,72,6400,130,71.90,72,5599,128,72.90,,,31,Summit,2,summit,New Jersey,290,newjersey,Summit,Summit
9310,4661,"South/West at Sand Barrens Golf Club, The",1765 Route 9 No,"Swainton, New Jersey 08210",08210,(609) 465-3555,18,Michael Hurdzan & Dana Fry,1997,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$$,$$$,Yes,Included in fee,72,6885,130,71.70,72,6599,127,70.50,72,4961,119,68.30,,,31,Swainton,3,swainton,New Jersey,290,newjersey,Swainton,Swainton
9311,4661,"West/North at Sand Barrens Golf Club, The",1765 Route 9 No,"Swainton, New Jersey 08210",08210,(609) 465-3555,18,,,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$$,$$$,Yes,Included in fee,72,7092,135,73.20,72,6772,131,71.70,72,4951,119,67.90,,,31,Swainton,3,swainton,New Jersey,290,newjersey,Swainton,Swainton
9312,4661,"North/South at Sand Barrens Golf Club, The",1765 Route 9 No,"Swainton, New Jersey 08210",08210,(609) 465-3555,18,,,Semi-Private,Open,"VISA, MasterCard, Amex, Discover Welcomed",year round,Yes,Yes,Yes,No,$$,$$$,Yes,Included in fee,72,6959,133,72.70,72,6638,129,71.10,72,4936,120,68.00,,,31,Swainton,3,swainton,New Jersey,290,newjersey,Swainton,Swainton
